Q9,Q10r1,Q10r2,Q10r3,Q10r4,Q10r5,Q10r6,Q10r7,Q10r8,Q20r1,Q20r2,Q20r3,Q20r4,Q20r5,Q20r6,Q20r7,Q20r8,Q20r9
0.49303806,0.25804004,0.30083734,0.5506532,0.33443153,0.30754292,0.44507483,0.45000327,0.5166675,0.4811345,0.40769574,0.46919605,0.46117237,0.49095464,0.25067884,0.54693323,0.305906,0.59307146
0.47688726,0.1866439,0.26487178,0.59710276,0.28331736,0.25700018,0.43340284,0.45596418,0.5336014,0.51469433,0.34577432,0.45743275,0.47477555,0.4352225,0.17001352,0.5350639,0.23348527,0.6612849
0.4895561,0.26563182,0.45434976,0.6058397,0.3376905,0.30884436,0.37589726,0.51449543,0.4705055,0.53622717,0.44486248,0.45336556,0.38534757,0.39122385,0.35412583,0.3547748,0.34671083,0.5839499
0.50229347,0.4723657,0.48249862,0.50396246,0.46159023,0.49505216,0.50362945,0.49477917,0.4770122,0.4699536,0.4656663,0.4888554,0.48498657,0.488721,0.42079532,0.4743414,0.47342876,0.4705859
0.5036879,0.38144952,0.38662875,0.5294287,0.4150072,0.5781896,0.60650647,0.46230784,0.5617576,0.4358769,0.409599,0.4556063,0.56607735,0.4245294,0.3635482,0.41724804,0.49990654,0.5474447
0.5183292,0.30853802,0.36352235,0.53974384,0.33473372,0.500062,0.561375,0.4868627,0.5939401,0.43091014,0.45454726,0.415442,0.4976283,0.46752036,0.5046971,0.35394794,0.51916033,0.54575944
0.4058825,0.30863494,0.41712746,0.5421044,0.3668178,0.33589727,0.45554388,0.5588348,0.541697,0.5316593,0.45233038,0.37603942,0.3606488,0.55976236,0.5223618,0.396895,0.45855528,0.47744894
0.49186662,0.2040861,0.29210094,0.57411563,0.2159581,0.28275043,0.39182264,0.39372963,0.4928072,0.47236127,0.32479906,0.39117572,0.4697476,0.39140275,0.18695861,0.48916194,0.22723733,0.6605468
0.46560147,0.35260713,0.45141527,0.5108919,0.4304612,0.47957852,0.48603326,0.46671516,0.49796942,0.43926218,0.42826462,0.46711716,0.49622437,0.38443092,0.4336031,0.4288291,0.45742232,0.53148735
0.5268065,0.2543752,0.27888265,0.5187778,0.29893875,0.5161629,0.57737476,0.40169173,0.6192117,0.38822,0.39392605,0.42103794,0.593672,0.38155112,0.4055489,0.40960282,0.44931662,0.6389156
0.48255453,0.364426,0.46425587,0.5402737,0.3910248,0.39248145,0.4393451,0.5173716,0.50389814,0.5203624,0.45659187,0.45631608,0.4489573,0.4409411,0.46550903,0.40421763,0.41931906,0.5387083
0.27008063,0.23525068,0.6244066,0.52026755,0.21257865,0.41633725,0.30837014,0.40171802,0.31177765,0.3175768,0.3204538,0.15996218,0.18101437,0.3747828,0.50756246,0.20761101,0.51043,0.323818
0.46908337,0.3429295,0.39243695,0.5222908,0.40476364,0.35796726,0.44404012,0.4896134,0.51195127,0.50540763,0.4643587,0.4602403,0.4364759,0.4989787,0.42040497,0.48114535,0.40388435,0.5352108
0.5340703,0.18750209,0.30831861,0.575101,0.16373728,0.22613107,0.29389882,0.36252567,0.4604616,0.4705962,0.3688838,0.36802694,0.41252843,0.36561674,0.2488707,0.4291151,0.20601447,0.68617994
0.3358107,0.35698515,0.5484005,0.47873148,0.4123536,0.49118954,0.41709188,0.4118141,0.38029006,0.37954202,0.36689222,0.3285587,0.35710102,0.37258673,0.4163987,0.38912842,0.48684138,0.41232902
0.47334963,0.36456433,0.37715518,0.50132364,0.31909356,0.50584817,0.5328393,0.40627113,0.49327987,0.4108262,0.3149423,0.40388688,0.5631002,0.41520646,0.24451026,0.51841086,0.36042452,0.5460799
0.48470592,0.4713826,0.48000297,0.48295525,0.4735112,0.5101554,0.5036748,0.47792745,0.48159885,0.45466563,0.46472043,0.4797897,0.49363527,0.47128463,0.45978647,0.4766103,0.4907915,0.47202033
0.40272716,0.18785994,0.26496857,0.5216899,0.2171325,0.31314167,0.45703375,0.43726167,0.59640795,0.44871724,0.36255175,0.28955784,0.41311052,0.5020188,0.45042777,0.41248688,0.3779945,0.58458155
0.5187965,0.20021997,0.31106377,0.5612082,0.22121567,0.3570908,0.43082073,0.41230637,0.56936604,0.46093673,0.35950583,0.4003769,0.53969705,0.3136834,0.35844776,0.37789714,0.3049067,0.7003604
0.3990894,0.26596528,0.5165626,0.4794813,0.28310987,0.5218301,0.39872822,0.31244737,0.28156835,0.19648713,0.31241027,0.3119659,0.3129328,0.37297848,0.2272634,0.446393,0.44178104,0.33411628
0.56511664,0.24838603,0.4530843,0.61796504,0.24674435,0.33076435,0.37687534,0.5114037,0.49079618,0.48576343,0.47888964,0.4208741,0.37130085,0.40652943,0.4499294,0.27583525,0.38835633,0.57628274
0.5674007,0.20987828,0.31496137,0.57890135,0.21077271,0.23031858,0.311779,0.40070912,0.47082618,0.46944332,0.46140736,0.42113206,0.37426406,0.4439445,0.31201544,0.42912468,0.26418203,0.6402534
0.51698273,0.15126912,0.4223349,0.6337461,0.16842039,0.24443875,0.2623256,0.37803268,0.3478686,0.38074547,0.3864957,0.34803334,0.26722744,0.3393489,0.20716389,0.31342018,0.25852007,0.5724134
0.48886037,0.17887582,0.32775426,0.6126161,0.2520194,0.2037053,0.34114844,0.5014607,0.5266992,0.55827534,0.42528743,0.42797482,0.37922525,0.43412608,0.3295827,0.40601227,0.26268455,0.65355414
0.4788314,0.2181725,0.3100274,0.5835673,0.26699644,0.2917403,0.4225556,0.44153443,0.5049042,0.5010299,0.33007067,0.4319224,0.4833385,0.40372995,0.1840434,0.50645834,0.24026535,0.6458301
0.45609924,0.32033324,0.396634,0.5375748,0.29548743,0.44833723,0.50888515,0.4794398,0.53601885,0.45076966,0.40364128,0.34150946,0.42508757,0.5008126,0.44070885,0.36523116,0.46856233,0.49938554
0.5950173,0.21911669,0.34703,0.606154,0.23014426,0.27318293,0.35801363,0.45298165,0.494342,0.46557876,0.49747056,0.44312873,0.3702265,0.4583812,0.3628665,0.3623557,0.33079818,0.61046344
